timestamp,amount,category,distance_from_home,merchant,region,is_fraud
2025-11-19 03:26:35.809892,76.7,gas,389.77144064843,Harvey PLC,US,1
2025-11-11 20:18:35.809892,500.24734085091325,dining,496.51476153992553,Herman-Walker,US,1
2025-11-19 13:05:35.809892,1096.21,travel,2.2,Reid Group,US,0
2025-11-26 02:27:35.809892,70.44,gas,7.09,"Turner, Ortiz and Taylor",US,0
2025-11-05 09:20:35.809892,30.7,gas,0.07,Torres Group,US,0
2025-10-31 13:05:35.809892,898.07,online,0.62,Davis PLC,US,0
2025-11-07 21:17:35.809892,53.26,grocery,89.28339032168554,Price LLC,US,0
2025-11-22 16:05:35.809892,381.8,retail,137.87300607263577,"Avery, Horton and Fernandez",US,0
2025-11-03 20:48:35.809892,243.94,online,9.67,"Newton, Moore and Perry",US,0
2025-11-01 22:35:35.809892,1853.9,travel,6.08,Bass PLC,US,0
2025-11-18 08:39:35.809892,64.62,dining,3.21,Crosby-Ramirez,US,0
2025-11-18 00:37:35.809892,988.95,online,0.51,"Wood, Ramos and Sampson",US,0
2025-11-23 17:08:35.809892,827.35,online,3.38,Garcia-Jennings,US,0
2025-11-22 06:34:35.809892,114.59,grocery,3.21,"Winters, Newman and Brown",US,0
2025-11-04 02:04:35.809892,1815.49,travel,0.95,Lopez-Martinez,US,0
2025-11-18 20:16:35.809892,939.5,travel,2.84,Davis-Lewis,US,0
2025-11-15 12:06:35.809892,946.42,travel,2.54,"Harper, Smith and Buchanan",US,0
2025-10-28 14:07:35.809892,120.58,grocery,4.78,Zhang PLC,US,0
2025-11-12 06:40:35.809892,154.24,grocery,5.04,Jones PLC,US,0
2025-11-18 01:58:35.809892,1988.83,travel,93.82604844746469,Willis and Sons,US,0
2025-11-15 17:29:35.809892,68.29,gas,2.35,Schroeder-Kramer,US,0
2025-10-31 06:00:35.809892,235.3,retail,4.92,"Smith, Garrison and Thomas",US,0
2025-11-01 23:55:35.809892,875.81,online,3.5,Fernandez and Sons,US,0
2025-10-27 18:08:35.809892,846.81,travel,9.71,Guerrero Inc,US,0
2025-11-13 20:37:35.809892,77.51,dining,5.37,Smith and Sons,US,0
2025-11-01 17:36:35.809892,53.03,gas,139.72558344441134,"Morris, Thompson and Williams",US,0
2025-11-01 04:33:35.809892,4072.6798883640245,travel,0.37,"Fisher, Wilson and Brown",US,0
2025-10-29 14:40:35.809892,306.94,retail,5.14,Strickland-Palmer,US,0
2025-11-02 23:24:35.809892,56.99,gas,0.13,Hayes and Sons,US,0
2025-11-22 21:06:35.809892,46.61,dining,4.41,"Williams, Logan and Camacho",US,0
2025-11-20 07:41:35.809892,820.2,online,14.09,"Turner, Schneider and Johnson",US,0
2025-11-04 13:38:35.809892,52.15,dining,4.28,Boone-Simmons,US,0
2025-11-13 22:40:35.809892,2151.9963648339676,retail,2.46,Henry Group,US,1
2025-11-04 23:11:35.809892,109.0,dining,5.15,Lam LLC,US,0
2025-11-03 04:01:35.809892,135.66,retail,3.06,"Hernandez, Martinez and Weber",US,0
2025-11-02 16:48:35.809892,121.23,grocery,3.94,"Kelley, Nguyen and Vang",US,0
2025-11-13 11:39:35.809892,42.45,dining,14.19,"Phillips, Wagner and Jordan",US,0
2025-11-24 03:08:35.809892,831.11,online,2.44,"Wilson, Pena and Rich",US,0
2025-11-22 00:45:35.809892,53.87,grocery,16.25,"Le, Lewis and Hayes",US,0
2025-10-28 07:05:35.809892,73.47,gas,11.79,Gutierrez Group,US,0
2025-11-18 09:27:35.809892,78.1,gas,1.09,Perry-Davis,US,0
2025-11-21 17:22:35.809892,608.36,online,0.36,Edwards-Scott,US,0
2025-11-08 12:02:35.809892,66.39,dining,0.53,Mcdaniel Group,US,0
2025-11-11 04:07:35.809892,243.68,retail,0.09,Davis Inc,US,0
2025-11-03 05:44:35.809892,57.24,dining,299.4902035939784,Reynolds Ltd,US,1
2025-11-11 14:39:35.809892,1200.37,travel,5.74,"Watson, Anderson and Brown",US,0
2025-11-11 23:03:35.809892,1683.39,travel,0.37,"Hoffman, Santiago and Jenkins",US,0
2025-11-04 06:06:35.809892,483.92,retail,1.92,"Pugh, Henderson and Moon",US,0
2025-11-21 06:30:35.809892,37.85,dining,9.32,Schmitt PLC,US,0
2025-10-29 19:20:35.809892,114.31,grocery,0.12,Bell-Lane,US,0
2025-11-03 11:18:35.809892,86.0,retail,119.45192554475172,Moore Group,US,0
2025-11-18 14:08:35.809892,23.16,dining,1.66,Boone LLC,US,0
2025-11-09 02:26:35.809892,76.03507980972374,grocery,0.63,"Richardson, Farmer and Andrews",US,0
2025-11-04 18:09:35.809892,17.31,dining,5.97,Bruce-Villegas,US,0
2025-11-08 02:03:35.809892,114.39,grocery,4.96,"Austin, Day and Johnson",US,0
2025-11-17 11:41:35.809892,122.32,dining,10.5,"Gallegos, Adams and White",US,0
2025-11-26 08:24:35.809892,233.6,online,6.64,"Farmer, Dorsey and Bell",US,0
2025-11-21 18:02:35.809892,761.99,online,8.13,Kane PLC,US,0
2025-11-16 08:17:35.809892,19.36,online,1.66,"Morales, Thomas and Schultz",US,0
2025-11-20 15:14:35.809892,91.39,dining,0.98,Davis PLC,US,0
2025-11-18 05:43:35.809892,40.57,gas,6.94,Bennett Group,US,0
2025-11-26 13:10:35.809892,143.2,grocery,195.39794502583868,Moore-Collins,US,0
2025-11-14 17:23:35.809892,17.11,dining,23.29,Frank-Bradley,US,0
2025-11-14 07:24:35.809892,36.93,dining,2.66,Ware and Sons,US,0
2025-10-31 04:00:35.809892,730.29,travel,2.33,Webster Inc,US,0
2025-11-12 02:22:35.809892,22.25,dining,7.49,"Miller, Ramos and Coleman",US,0
2025-10-28 22:42:35.809892,1914.23,travel,2.08,"Ramos, Nelson and Fischer",US,0
2025-11-16 06:02:35.809892,255.49,retail,13.35,Reed Inc,US,0
2025-11-07 19:32:35.809892,1355.28,travel,9.77,Gregory-Watkins,US,0
2025-11-03 14:51:35.809892,68.23,grocery,2.8,"Estrada, Williams and Foster",US,0
2025-11-16 20:07:35.809892,63.69,dining,6.95,"Brown, Harris and Dougherty",US,0
2025-11-21 22:43:35.809892,28.8,dining,7.02,Duran LLC,US,0
2025-11-23 18:21:35.809892,69.58,retail,0.54,Wilson-Jimenez,US,0
2025-11-22 01:30:35.809892,1112.5705801012007,dining,11.64,Thompson-James,US,1
2025-11-02 22:00:35.809892,58.6,gas,3.52,"Hall, Hansen and Barnett",US,0
2025-11-15 18:18:35.809892,81.57,dining,8.76,Jones-Hensley,US,0
2025-11-19 03:53:35.809892,85.0,grocery,1.93,Graham Group,US,0
2025-11-24 19:45:35.809892,168.56444621691782,gas,11.29,Atkins PLC,US,0
2025-11-26 05:27:35.809892,74.43,dining,2.46,Berry-Mckinney,US,0
2025-11-18 09:33:35.809892,45.02,gas,0.05,Roberts-Sullivan,US,0
2025-11-18 22:39:35.809892,484.99,retail,11.79,Jackson-Meza,US,0
2025-11-13 05:02:35.809892,46.29,gas,0.48,Collier-Gillespie,US,0
2025-11-21 15:12:35.809892,479.62,travel,152.8184054855406,Kim Inc,US,0
2025-10-30 17:53:35.809892,217.55,online,14.98,Graham Group,US,0
2025-11-08 02:20:35.809892,343.03,retail,15.04,"Miller, Harrell and Reese",US,0
2025-11-23 19:27:35.809892,428.9,online,4.26,Cook and Sons,US,0
2025-11-15 15:14:35.809892,276.5,retail,5.0,Dixon Inc,US,0
2025-10-31 11:10:35.809892,109.72,dining,2.98,"Hicks, Bullock and Bailey",US,0
2025-10-29 14:44:35.809892,62.88,gas,1.74,"Mullen, Brewer and Hernandez",US,0
2025-11-16 04:31:35.809892,680.7,online,1.99,Thomas and Sons,US,0
2025-11-23 00:25:35.809892,66.57,grocery,5.58,Morrison Ltd,US,0
2025-11-23 09:14:35.809892,52.29,gas,6.98,Thompson Ltd,US,0
2025-10-31 12:07:35.809892,279.3338729848794,gas,481.14427116578685,Marshall-Elliott,US,1
2025-11-20 07:32:35.809892,47.42,gas,7.79,"Cole, Glass and Cunningham",US,0
2025-10-30 15:43:35.809892,66.86,retail,0.48,"Downs, Morris and Maddox",US,0
2025-11-04 01:52:35.809892,123.93,online,3.41,Hernandez-Jones,US,0
2025-11-22 01:51:35.809892,251.47,online,0.3,Welch-Hogan,US,0
2025-11-25 17:55:35.809892,131.29,retail,3.99,"Brown, Romero and Collins",US,0
2025-11-23 13:11:35.809892,34.01,retail,2.91,Johnson-Wood,US,0
2025-10-30 10:41:35.809892,146.85,grocery,10.93,Jones-Lin,US,0
2025-11-08 12:54:35.809892,455.22,travel,2.16,Gilbert PLC,US,0
2025-11-24 10:03:35.809892,273.3,retail,0.62,Ford-Spencer,US,0
2025-11-10 03:14:35.809892,82.63,grocery,0.77,"Huang, Cole and Pacheco",US,0
2025-11-10 11:54:35.809892,261.03,travel,7.17,"Lopez, Jacobs and Mason",US,0
2025-11-02 20:56:35.809892,108.61,dining,4.81,Hayes LLC,US,0
2025-11-25 23:08:35.809892,109.16,retail,0.53,"Miller, Lucas and Williams",US,0
2025-11-10 21:57:35.809892,57.75,gas,0.44,"Kim, Gonzales and Mills",US,0
2025-11-14 01:43:35.809892,486.4026925053143,travel,6.04,Cox LLC,US,0
2025-11-16 19:09:35.809892,1340.83,travel,0.38,Ortiz-Morgan,US,0
2025-10-29 02:03:35.809892,121.77,grocery,8.63,"Williams, Mccoy and Cook",US,0
2025-11-19 03:21:35.809892,648.47,travel,6.12,Davis-Gregory,US,0
2025-11-13 07:03:35.809892,123.09,grocery,0.42,King-York,US,0
2025-11-15 22:43:35.809892,156.8,grocery,0.44,"Marks, Cook and Aguilar",US,0
2025-11-17 01:34:35.809892,753.83,online,21.58,Rangel LLC,US,0
2025-11-07 09:09:35.809892,99.03,grocery,2.34,"Hale, Myers and Larson",US,0
2025-11-25 09:30:35.809892,592.04,online,2.32,Collins Group,US,0
2025-10-30 07:11:35.809892,364.55,travel,8.38,"Conner, Li and Santiago",US,0
2025-11-09 21:59:35.809892,634.06,travel,14.71,"Osborn, Gaines and Davis",US,0
2025-10-31 22:21:35.809892,143.57,dining,21.34,"Henderson, Cox and Cox",US,0
2025-11-02 08:56:35.809892,461.01,retail,7.0,Bean LLC,US,0
2025-11-14 11:17:35.809892,42.48,gas,2.36,Lee-Cooke,US,0
2025-10-31 00:50:35.809892,1301.56,travel,0.44,Jones Inc,US,0
2025-11-13 09:28:35.809892,92.51,grocery,7.51,"Wise, Conley and Stephenson",US,0
2025-10-31 20:05:35.809892,177.1,retail,4.09,Stanley PLC,US,1
2025-11-20 22:05:35.809892,324.72,retail,2.76,Harper and Sons,US,0
2025-11-09 12:06:35.809892,415.93,retail,11.84,White Ltd,US,0
2025-10-29 19:13:35.809892,348.13,travel,133.30231398806094,"Lamb, Martin and Kim",US,0
2025-11-17 08:59:35.809892,27.82,retail,195.835718474715,Diaz-Ball,US,0
2025-11-10 08:04:35.809892,79.78,gas,0.06,Bishop-Goodwin,US,0
2025-11-26 03:08:35.809892,27.6,dining,3.16,Young-Allen,US,0
2025-11-16 03:11:35.809892,320.29,retail,0.29,Mckee-Lee,US,0
2025-11-23 14:48:35.809892,104.23,online,0.63,"Valentine, Joyce and Murray",US,0
2025-11-15 19:37:35.809892,1732.2538034087163,online,265.5951086469944,Strickland-Shaw,US,1
2025-11-10 20:36:35.809892,49.15,gas,5.24,Burch-Montoya,US,0
2025-11-02 15:46:35.809892,33.51,dining,6.85,"Taylor, Wright and Davidson",US,0
2025-11-16 15:03:35.809892,598.1181820290653,online,4.38,Spencer-Garcia,US,0
2025-11-16 17:33:35.809892,61.4,gas,16.37,"Rosales, Mitchell and Hines",US,0
2025-11-14 01:48:35.809892,181.39,grocery,2.35,Cole-Palmer,US,0
2025-10-31 10:22:35.809892,170.96,retail,1.68,Davis-Lozano,US,0
2025-10-28 19:38:35.809892,1240.01,travel,10.15,Wilkerson-Arias,US,0
2025-11-05 04:24:35.809892,877.07,online,1.27,Brown-Shaw,US,0
2025-11-07 11:46:35.809892,102.23,dining,16.51,Hughes Inc,US,0
2025-10-28 03:31:35.809892,63.39,grocery,0.06,Walker-Flores,US,0
2025-11-13 05:28:35.809892,32.82,dining,17.51,Combs Ltd,US,0
2025-10-28 08:34:35.809892,68.14,gas,0.22,Moody-Taylor,US,0
2025-11-19 15:42:35.809892,572.7967652264207,grocery,381.77308424556276,Lowery-Kennedy,US,1
2025-11-21 01:36:35.809892,223.32,retail,3.75,Blake Group,US,0
2025-11-03 16:03:35.809892,26.29,dining,24.78,Gilbert-Bullock,US,0
2025-11-25 20:50:35.809892,301.49,retail,0.38,Scott and Sons,US,0
2025-11-07 17:23:35.809892,443.11,online,4.04,"Bentley, Lynch and Henderson",US,0
2025-11-26 13:07:35.809892,75.67,retail,17.42,Young-Martinez,US,0
2025-11-12 09:02:35.809892,77.74024040981831,grocery,3.7,Barnes PLC,US,0
2025-11-08 19:54:35.809892,266.65,online,4.96,Brown-Copeland,US,0
2025-11-08 23:25:35.809892,158.86,grocery,174.2773428719152,Carlson-Smith,US,1
2025-10-30 02:54:35.809892,1292.31,travel,3.03,"Andrews, Higgins and Carter",US,0
2025-11-22 17:12:35.809892,417.07,travel,4.94,Mendez and Sons,US,0
2025-10-28 03:46:35.809892,61.11,grocery,4.39,"Butler, Beck and Miller",US,0
2025-10-29 04:58:35.809892,194.71,retail,11.57,Jones-Fox,US,0
2025-11-15 13:00:35.809892,743.26,online,0.23,"Hartman, Romero and Smith",US,0
2025-11-19 10:42:35.809892,51.62,dining,1.65,Williams-Hughes,US,0
2025-11-14 20:16:35.809892,52.28,grocery,15.02,King-Smith,US,0
2025-10-31 12:42:35.809892,435.7,retail,11.05,Cooper Ltd,US,0
2025-11-24 22:31:35.809892,86.41,grocery,3.04,"Fuller, Ingram and Moss",US,0
2025-11-05 11:48:35.809892,94.88,dining,4.84,Anderson-Bell,US,0
2025-11-07 04:50:35.809892,4990.258959172206,travel,1.62,Li-Thompson,US,0
2025-10-27 15:56:35.809892,841.18,online,1.04,"Marshall, Dominguez and Welch",US,0
2025-11-20 17:02:35.809892,427.52,retail,3.12,Brown Group,US,0
2025-11-09 07:59:35.809892,256.17,retail,2.18,Carter Inc,US,0
2025-11-13 13:12:35.809892,74.86,gas,4.38,Blackwell LLC,US,0
2025-11-14 13:05:35.809892,94.05,online,0.4,Robertson-Hays,US,0
2025-11-09 20:56:35.809892,218.34,travel,18.32,"Kennedy, Johnson and Lucas",US,0
2025-11-11 10:42:35.809892,140.02,dining,21.42,Kelly-Norman,US,0
2025-11-23 05:00:35.809892,46.54,dining,5.99,"Rivera, Martinez and Richardson",US,0
2025-11-20 23:43:35.809892,49.59,grocery,3.84,Paul-Kline,US,0
2025-10-31 17:06:35.809892,52.6,gas,1.85,Morgan-Lopez,US,0
2025-11-06 09:12:35.809892,311.17,online,8.4,"Jimenez, Glass and Stone",US,0
2025-11-14 15:09:35.809892,35.02,dining,5.77,Acosta Inc,US,0
2025-11-15 00:03:35.809892,305.85,online,0.89,Morrison-Short,US,0
2025-11-02 23:02:35.809892,1521.35,travel,12.09,"Carter, Garcia and Murphy",US,0
2025-11-14 19:53:35.809892,169.47,grocery,8.64,Parker-Morrison,US,0
2025-10-31 00:15:35.809892,938.2,online,46.56496648844376,Jackson-Wallace,US,0
2025-11-11 16:29:35.809892,449.0,online,6.47,Williams-Berg,US,0
2025-11-14 13:47:35.809892,44.31,retail,4.75,Mendez-Graham,US,0
2025-11-05 02:46:35.809892,347.94,retail,2.71,"Whitney, Gould and Jones",US,0
2025-11-07 18:48:35.809892,444.04,retail,288.00122449842456,"Sullivan, Palmer and Brady",US,1
2025-11-15 16:15:35.809892,1010.16,travel,10.05,Cisneros and Sons,US,0
2025-10-28 11:40:35.809892,573.38,travel,0.23,"Gregory, Kim and Martinez",US,0
2025-11-22 08:11:35.809892,365.52,online,0.13,Osborne LLC,US,0
2025-11-09 09:12:35.809892,480.1596599609527,retail,498.5490955437569,Reyes-Bradley,US,1
2025-11-03 20:42:35.809892,779.12,travel,8.32,"Hernandez, Cole and Watson",US,0
2025-10-30 03:25:35.809892,248.74,online,21.82,Hines-Berry,US,0
2025-11-04 12:05:35.809892,58.78,gas,0.82,"Richardson, Edwards and Ramirez",US,0
2025-11-23 12:29:35.809892,704.21,travel,150.6109446032553,Johnson and Sons,US,0
2025-11-18 23:59:35.809892,1170.85,travel,2.4,Holmes-Mcintyre,US,0
2025-11-06 13:20:35.809892,54.52,gas,123.55801786991229,Green LLC,US,0
2025-11-04 16:11:35.809892,138.92,dining,9.23,"Griffin, Davies and Mitchell",US,0
2025-11-03 01:04:35.809892,23.04,dining,9.11,Gonzalez-Taylor,US,0
2025-11-14 14:26:35.809892,1735.27,travel,3.16,Hayes Ltd,US,0
2025-11-16 11:31:35.809892,55.74,dining,2.68,Osborn-Cochran,US,0
2025-11-24 12:41:35.809892,331.61,retail,1.6,Contreras-Mckinney,US,0
2025-11-10 00:02:35.809892,63.28,gas,0.29,"Daniels, Vance and York",US,0
2025-11-22 10:11:35.809892,11.78,online,138.42996014117483,"Mckinney, Graves and Thompson",US,0
2025-11-02 23:58:35.809892,519.7,travel,8.38,Hicks-Martinez,US,0
2025-10-31 15:15:35.809892,62.84,grocery,40.86,Conner and Sons,US,0
2025-11-08 16:01:35.809892,642.71,online,28.47,Johnson-Spencer,US,0
2025-10-27 15:44:35.809892,77.12,online,102.92962543863958,Mcdonald-Bird,US,0
2025-11-13 20:00:35.809892,485.17,retail,7.33,Salazar Inc,US,0
2025-11-26 05:22:35.809892,68.69,retail,14.48,Parker Ltd,US,0
2025-11-10 00:28:35.809892,38.13,gas,76.47298779680716,"Mendoza, Jenkins and Ortiz",US,0
2025-10-31 00:16:35.809892,33.36,grocery,1.42,"Jones, Compton and Day",US,0
2025-10-29 00:12:35.809892,80.83,grocery,2.99,Owens-Holmes,US,0
2025-11-01 04:57:35.809892,173.35,online,0.69,Humphrey PLC,US,0
2025-11-21 04:18:35.809892,50.46,gas,15.4,"Matthews, Saunders and Anderson",US,0
2025-11-21 14:43:35.809892,55.15,dining,4.66,"Bartlett, Brown and Martinez",US,0
2025-11-25 01:06:35.809892,286.95311202582303,gas,141.15366034242587,Torres and Sons,US,1
2025-11-18 03:36:35.809892,57.25,grocery,5.57,Donovan-Perez,US,0
2025-11-08 15:48:35.809892,120.96,dining,4.81,"Jacobson, Singleton and King",US,0
2025-11-05 02:08:35.809892,836.3,travel,2.22,"Huber, Hill and Weber",US,0
2025-11-22 06:39:35.809892,74.36,dining,0.6,"Ferguson, Shaw and Jackson",US,0
2025-11-21 05:45:35.809892,670.79,online,5.57,"Moore, Hopkins and Le",US,0
2025-11-20 09:08:35.809892,532.27,travel,3.67,"Morgan, Bradshaw and Williams",US,0
2025-11-07 07:44:35.809892,1405.43,travel,7.4,Miller Ltd,US,0
2025-11-22 14:16:35.809892,91.06,grocery,3.67,"Baker, Clark and Armstrong",US,0
2025-11-17 00:49:35.809892,1387.32,travel,9.56,"Fowler, Jimenez and Burton",US,0
2025-11-15 20:47:35.809892,78.61,gas,4.01,May-Turner,US,0
2025-11-23 16:18:35.809892,441.04,online,4.12,Ballard Ltd,US,0
2025-11-14 16:22:35.809892,915.03,online,10.46,Evans-Jones,US,0
2025-11-23 08:08:35.809892,349.26128882302964,dining,2.58,Moore Group,US,0
2025-11-23 02:47:35.809892,74.01,retail,0.72,Marshall-Peterson,US,0
2025-11-09 14:50:35.809892,186.49,grocery,0.15,Edwards Ltd,US,0
2025-11-22 15:09:35.809892,133.52,dining,7.04,Gross-Valencia,US,0
2025-11-14 21:08:35.809892,51.0,grocery,184.96335850456634,Anderson-Wood,US,0
2025-11-13 13:09:35.809892,528.123392244854,dining,423.91366638737486,"Rodriguez, Allen and Martinez",US,1
2025-11-01 01:37:35.809892,56.98,dining,1.2,Wright-Davis,US,0
2025-11-11 04:49:35.809892,36.72,gas,0.73,Dougherty-Lin,US,0
2025-11-15 03:05:35.809892,310.39,retail,0.07,Wright-Grimes,US,0
2025-11-03 19:59:35.809892,1747.66,travel,2.16,Li PLC,US,0
2025-11-22 11:29:35.809892,511.73,online,59.15742042968048,"Edwards, Hines and Jimenez",US,0
2025-11-12 23:58:35.809892,71.85,gas,2.49,"Owens, Koch and Jimenez",US,0
2025-11-02 05:39:35.809892,64.73,dining,2.88,Landry PLC,US,0
2025-11-18 04:43:35.809892,48.62,gas,11.73,Levy-Lewis,US,0
2025-10-31 17:04:35.809892,61.47,dining,2.14,Williams-Campbell,US,0
2025-11-06 08:26:35.809892,43.83,retail,3.61,"Khan, Pena and Ruiz",US,0
2025-11-19 22:59:35.809892,232.86,online,168.1046595669158,"Smith, Rodriguez and Anderson",US,0
2025-11-23 22:57:35.809892,18.81,online,2.53,Luna-Gallagher,US,0
2025-11-25 20:23:35.809892,42.62,gas,4.87,Williams-Williams,US,0
2025-11-10 08:22:35.809892,428.76,retail,9.92,"Lee, Tran and Jones",US,0
2025-11-13 15:06:35.809892,854.59,travel,14.93,"Cole, Pierce and Bryan",US,0
2025-10-30 12:04:35.809892,1257.2,travel,0.8,"Becker, Wilson and Hester",US,0
2025-11-26 05:55:35.809892,101.48,dining,13.06,Brooks-Hatfield,US,0
2025-11-23 21:44:35.809892,55.86,gas,3.39,"Mcmillan, Fischer and Gonzalez",US,0
2025-11-10 01:13:35.809892,106.9,dining,1.49,"Morales, Williams and Williams",US,0
2025-11-22 15:10:35.809892,214.21,retail,3.07,"Cook, Wells and Bryant",US,0
2025-11-18 05:58:35.809892,113.08,dining,19.57,"Barry, Taylor and Velazquez",US,0
2025-11-26 12:38:35.809892,364.91,online,3.39,Martin-Ewing,US,0
2025-11-22 00:57:35.809892,44.69,gas,1.99,"Kirby, Wheeler and Romero",US,0
2025-11-06 17:06:35.809892,77.35,gas,5.02,"Patel, Erickson and Evans",US,0
2025-11-13 12:19:35.809892,872.72,online,1.37,Richardson Ltd,US,0
2025-11-25 11:16:35.809892,77.61,dining,0.39,Whitney PLC,US,0
2025-11-13 23:14:35.809892,235.31,travel,0.69,Robles-Swanson,US,0
2025-11-05 17:07:35.809892,45.95,retail,0.69,"Soto, Carlson and Baker",US,0
2025-11-04 19:20:35.809892,1796.41,travel,0.82,"Patton, Parsons and Lane",US,0
2025-10-30 05:42:35.809892,179.66,retail,69.98501519626993,"Williams, Castillo and Warren",US,0
2025-10-31 14:30:35.809892,58.81,gas,5.12,"Harvey, Randall and Hernandez",US,0
2025-11-14 01:02:35.809892,324.07,retail,117.08086851160648,"Allen, Armstrong and Graves",US,0
2025-11-05 06:30:35.809892,3350.8237146475017,online,53.975725288459,Smith LLC,US,1
2025-11-02 11:10:35.809892,256.33,online,11.35,Hernandez-Vaughn,US,0
2025-11-10 04:03:35.809892,1218.47,travel,3.21,Shaw-Carr,US,0
2025-11-02 16:29:35.809892,369.36,retail,5.51,Salas-Fitzgerald,US,0
2025-11-14 22:57:35.809892,192.44,retail,61.327845398265026,Thornton PLC,US,0
2025-11-26 04:54:35.809892,156.64814985873284,gas,1.07,Hoffman Ltd,US,1
2025-10-29 19:25:35.809892,440.74,retail,0.21,Fox-Edwards,US,0
2025-11-15 13:34:35.809892,566.2360324601565,grocery,0.93,Stevens PLC,US,0
2025-11-25 06:49:35.809892,118.51,grocery,97.38686215683536,Payne-Lowe,US,0
2025-11-02 20:10:35.809892,139.25,grocery,0.97,"Becker, Lara and Baker",US,0
2025-11-01 10:25:35.809892,112.09,grocery,0.46,Lee-Wright,US,0
2025-11-05 18:37:35.809892,479.52,travel,0.64,"Evans, David and Hendrix",US,0
2025-11-18 11:21:35.809892,720.5005908493341,retail,54.32209957582671,Bush-Vaughn,US,1
2025-11-19 02:02:35.809892,98.11,online,1.16,Stewart-Bailey,US,0
2025-11-08 05:51:35.809892,160.31,grocery,2.26,"Hill, Martinez and Rhodes",US,0
2025-11-01 03:22:35.809892,494.56,retail,3.5,Huang-Foster,US,0
2025-11-15 23:39:35.809892,173.4,grocery,5.86,Blevins-Ballard,US,0
2025-11-26 01:15:35.809892,418.3580560792914,grocery,0.2,Williams-Moses,US,0
2025-10-31 19:52:35.809892,135.76,dining,8.03,Reed Group,US,0
2025-11-08 23:15:35.809892,39.69,dining,4.94,"Scott, Mendoza and Harris",US,0
2025-11-04 04:31:35.809892,852.16,online,0.43,"Nelson, Hoffman and Nelson",US,0
2025-11-01 07:37:35.809892,729.15,online,10.34,Gilbert PLC,US,0
2025-11-24 10:04:35.809892,1017.08,travel,12.68,Sanchez Ltd,US,0
2025-11-02 13:03:35.809892,97.53,dining,0.32,"Perez, Hall and Garcia",US,0
2025-11-08 12:06:35.809892,74.21,retail,1.62,Love-Garcia,US,0
2025-11-22 20:12:35.809892,146.82,grocery,8.2,Smith PLC,US,0
2025-11-20 09:43:35.809892,78.89,gas,6.9,Russell Group,US,0
2025-11-12 08:00:35.809892,280.96,travel,1.02,Santos-Avila,US,0
2025-11-24 11:48:35.809892,391.03,online,1.17,Morris-Brewer,US,0
2025-11-19 03:56:35.809892,935.03,online,2.31,Pearson and Sons,US,0
2025-11-09 06:10:35.809892,155.26,grocery,3.31,"Rodgers, Jefferson and Johnson",US,0
2025-10-31 04:27:35.809892,57.52,gas,4.82,Butler and Sons,US,0
2025-11-02 00:00:35.809892,951.39,travel,2.3,Osborn Group,US,0
2025-11-21 22:53:35.809892,656.84,online,3.1,Lopez-Curry,US,0
2025-11-19 17:35:35.809892,162.52,grocery,6.88,Mcdowell-Smith,US,0
2025-10-30 01:37:35.809892,674.76,online,0.19,"Morrison, Hebert and Rogers",US,0
2025-11-26 12:09:35.809892,179.35,retail,1.45,Hays-Daniels,US,0
2025-11-12 03:12:35.809892,74.73,retail,6.25,Small-Anderson,US,0
2025-11-01 10:28:35.809892,964.79,online,60.82796618697036,"Mcdonald, Lee and Rodriguez",US,0
2025-11-08 04:06:35.809892,71.09,gas,3.58,Simon Ltd,US,0
2025-11-05 06:30:35.809892,36.04,gas,3.8,Higgins-Smith,US,0
